Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
1,AFR::ZAF,2001-08-01,2002-07-31,,17902,,,2002-07-31,26,JHU Cholera Database (UID: 10428),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 17902 cases",JHU
2,AFR::ZAF,2018-09-29,2018-11-16,0,3,3,0.0,2018-11-16,10,WHO AFRO Surveillance Report (UID: 21033),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU
3,AFR::ZAF::Limpopo::Alldays,2018-11-16,2018-11-16,,1,1,,2018-11-16,10,WHO AFRO Surveillance Report (UID: 21033),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases",JHU
4,AFR::ZAF,1973-01-01,1973-12-31,0,1,,0.0,1973-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU
5,AFR::ZAF,1974-01-01,1974-12-31,0,37,,0.0,1974-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 37 cases, 0 deaths",JHU
6,AFR::ZAF,1979-01-01,1979-12-31,0,2,,0.0,1979-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU
7,AFR::ZAF,1980-01-01,1980-12-31,16,859,,1.9,1980-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 859 cases, 16 deaths",JHU
8,AFR::ZAF,1981-01-01,1981-12-31,52,4180,,1.2,1981-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4180 cases, 52 deaths",JHU
9,AFR::ZAF,1982-01-01,1982-12-31,224,11968,,1.9,1982-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 11968 cases, 224 deaths",JHU
10,AFR::ZAF,1983-01-01,1983-12-31,63,4715,,1.3,1983-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4715 cases, 63 deaths",JHU
11,AFR::ZAF,1984-01-01,1984-12-31,20,1182,,1.7,1984-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1182 cases, 20 deaths",JHU
12,AFR::ZAF,1985-01-01,1985-12-31,4,2742,,0.1,1985-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2742 cases, 4 deaths",JHU
13,AFR::ZAF,1986-01-01,1986-12-31,1,120,,0.8,1986-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 120 cases, 1 deaths",JHU
14,AFR::ZAF,1987-01-01,1987-12-31,0,37,,0.0,1987-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 37 cases, 0 deaths",JHU
15,AFR::ZAF,1991-01-01,1991-12-31,0,10,,0.0,1991-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10 cases, 0 deaths",JHU
16,AFR::ZAF,1992-01-01,1992-12-31,0,11,,0.0,1992-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 11 cases, 0 deaths",JHU
17,AFR::ZAF,1993-01-01,1993-12-31,2,78,,2.6,1993-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 78 cases, 2 deaths",JHU
18,AFR::ZAF,1994-01-01,1994-12-31,0,4,,0.0,1994-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU
19,AFR::ZAF,1998-01-01,1998-12-31,1,20,,5.0,1998-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 20 cases, 1 deaths",JHU
20,AFR::ZAF,1999-01-01,1999-12-31,2,68,,2.9,1999-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 68 cases, 2 deaths",JHU
21,AFR::ZAF,2000-01-01,2000-12-31,68,19667,,0.3,2000-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 19667 cases, 68 deaths",JHU
22,AFR::ZAF,2001-01-01,2001-12-31,232,106159,,0.2,2001-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 106159 cases, 232 deaths",JHU
23,AFR::ZAF,2002-01-01,2002-12-31,32,10004,,0.3,2002-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10004 cases, 32 deaths",JHU
24,AFR::ZAF,2003-01-01,2003-12-31,45,3901,,1.2,2003-12-31,27,WHO Annual Cholera Report (UID: 343),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3901 cases, 45 deaths",JHU
