Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
1,AFR::BWA,2009-02-05,2009-02-05,,10,,,2009-02-05,2,JHU Cholera Database (UID: 883),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 10 cases",JHU
2,AFR::BWA,2009-02-24,2009-03-02,2,40,15,5.0,2009-03-02,2,JHU Cholera Database (UID: 883),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 40 cases, 2 deaths",JHU
3,AFR::BWA::BW-CE::Tutume,2008-12-10,2008-12-16,,3,1,,2008-12-16,1,JHU Cholera Database (UID: 882),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 3 cases",JHU
4,AFR::BWA,2005-01-01,2005-12-31,0,0,,,2005-12-31,3,WHO Annual Cholera Report (UID: 304),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
5,AFR::BWA,2006-01-01,2006-12-31,0,0,,,2006-12-31,3,WHO Annual Cholera Report (UID: 304),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
6,AFR::BWA,2008-01-01,2008-12-31,1,8,,12.5,2008-12-31,3,WHO Annual Cholera Report (UID: 304),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8 cases, 1 deaths",JHU
7,AFR::BWA,2009-01-01,2009-12-31,2,15,,13.3,2009-12-31,3,WHO Annual Cholera Report (UID: 304),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 15 cases, 2 deaths",JHU
8,AFR::BWA,2019-01-01,2019-12-31,0,0,,,2019-12-31,3,WHO Annual Cholera Report (UID: 304),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
9,AFR::BWA,2020-01-01,2020-12-31,0,0,,,2020-12-31,3,WHO Annual Cholera Report (UID: 304),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
10,AFR::BWA,2015-01-01,2015-12-31,,0,,,2015-12-31,3,WHO Annual Cholera Report (UID: 304),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
11,AFR::BWA,2016-01-01,2016-12-31,,0,,,2016-12-31,3,WHO Annual Cholera Report (UID: 304),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
12,AFR::BWA,2017-01-01,2017-12-31,,0,,,2017-12-31,3,WHO Annual Cholera Report (UID: 304),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
13,AFR::BWA,2018-01-01,2018-12-31,,0,,,2018-12-31,3,WHO Annual Cholera Report (UID: 304),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
14,AFR::BWA,2021-01-01,2021-12-31,,0,,,2021-12-31,3,WHO Annual Cholera Report (UID: 304),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
15,AFR::BWA,2011-01-01,2011-12-31,,0,,,2011-12-31,3,WHO Annual Cholera Report (UID: 304),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
16,AFR::BWA,2012-01-01,2012-12-31,,0,,,2012-12-31,3,WHO Annual Cholera Report (UID: 304),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
17,AFR::BWA,2013-01-01,2013-12-31,,0,,,2013-12-31,3,WHO Annual Cholera Report (UID: 304),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
18,AFR::BWA,2014-01-01,2014-12-31,,0,,,2014-12-31,3,WHO Annual Cholera Report (UID: 304),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
19,AFR::BWA,2023-01-01,2023-12-31,0,0,,,2023-12-31,3,WHO Annual Cholera Report (UID: 304),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
