Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
1,AFR::ERI,2005-01-01,2005-12-31,0,0,,,2005-12-31,1,WHO Annual Cholera Report (UID: 313),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
2,AFR::ERI,2006-01-01,2006-12-31,0,0,,,2006-12-31,1,WHO Annual Cholera Report (UID: 313),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
3,AFR::ERI,2007-01-01,2007-12-31,9,119,,7.6,2007-12-31,1,WHO Annual Cholera Report (UID: 313),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 119 cases, 9 deaths",JHU
4,AFR::ERI,2008-01-01,2008-12-31,0,1,,0.0,2008-12-31,1,WHO Annual Cholera Report (UID: 313),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU
5,AFR::ERI,2020-01-01,2020-12-31,0,0,,,2020-12-31,1,WHO Annual Cholera Report (UID: 313),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
6,AFR::ERI,2015-01-01,2015-12-31,,0,,,2015-12-31,1,WHO Annual Cholera Report (UID: 313),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
7,AFR::ERI,2016-01-01,2016-12-31,,0,,,2016-12-31,1,WHO Annual Cholera Report (UID: 313),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
8,AFR::ERI,2017-01-01,2017-12-31,,0,,,2017-12-31,1,WHO Annual Cholera Report (UID: 313),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
9,AFR::ERI,2018-01-01,2018-12-31,,0,,,2018-12-31,1,WHO Annual Cholera Report (UID: 313),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
10,AFR::ERI,2019-01-01,2019-12-31,,0,,,2019-12-31,1,WHO Annual Cholera Report (UID: 313),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
11,AFR::ERI,2021-01-01,2021-12-31,,0,,,2021-12-31,1,WHO Annual Cholera Report (UID: 313),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
12,AFR::ERI,2011-01-01,2011-12-31,,0,,,2011-12-31,1,WHO Annual Cholera Report (UID: 313),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
13,AFR::ERI,2012-01-01,2012-12-31,,0,,,2012-12-31,1,WHO Annual Cholera Report (UID: 313),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
14,AFR::ERI,2013-01-01,2013-12-31,,0,,,2013-12-31,1,WHO Annual Cholera Report (UID: 313),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
15,AFR::ERI,2014-01-01,2014-12-31,,0,,,2014-12-31,1,WHO Annual Cholera Report (UID: 313),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
16,AFR::ERI,2023-01-01,2023-12-31,0,0,,,2023-12-31,1,WHO Annual Cholera Report (UID: 313),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
