Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
1,AFR::GAB,1979-01-01,1979-12-31,2,5,,40.0,1979-12-31,1,WHO Annual Cholera Report (UID: 315),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 2 deaths",JHU
2,AFR::GAB,1981-01-01,1981-12-31,0,7,,0.0,1981-12-31,1,WHO Annual Cholera Report (UID: 315),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases, 0 deaths",JHU
3,AFR::GAB,2002-01-01,2002-12-31,,6,,,2002-12-31,1,WHO Annual Cholera Report (UID: 315),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases",JHU
4,AFR::GAB,2003-01-01,2003-12-31,0,629,,0.0,2003-12-31,1,WHO Annual Cholera Report (UID: 315),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 629 cases, 0 deaths",JHU
5,AFR::GAB,2005-01-01,2005-12-31,0,0,,,2005-12-31,1,WHO Annual Cholera Report (UID: 315),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
6,AFR::GAB,2006-01-01,2006-12-31,0,0,,,2006-12-31,1,WHO Annual Cholera Report (UID: 315),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
7,AFR::GAB,2008-01-01,2008-12-31,0,2,,0.0,2008-12-31,1,WHO Annual Cholera Report (UID: 315),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU
8,AFR::GAB,2021-01-01,2021-12-31,0,0,,,2021-12-31,1,WHO Annual Cholera Report (UID: 315),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
9,AFR::GAB,2016-01-01,2016-12-31,,0,,,2016-12-31,1,WHO Annual Cholera Report (UID: 315),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
10,AFR::GAB,2017-01-01,2017-12-31,,0,,,2017-12-31,1,WHO Annual Cholera Report (UID: 315),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
11,AFR::GAB,2018-01-01,2018-12-31,,0,,,2018-12-31,1,WHO Annual Cholera Report (UID: 315),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
12,AFR::GAB,2019-01-01,2019-12-31,,0,,,2019-12-31,1,WHO Annual Cholera Report (UID: 315),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
13,AFR::GAB,2020-01-01,2020-12-31,,0,,,2020-12-31,1,WHO Annual Cholera Report (UID: 315),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
14,AFR::GAB,2015-01-01,2015-12-31,,0,,,2015-12-31,1,WHO Annual Cholera Report (UID: 315),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
15,AFR::GAB,2011-01-01,2011-12-31,,0,,,2011-12-31,1,WHO Annual Cholera Report (UID: 315),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
16,AFR::GAB,2012-01-01,2012-12-31,,0,,,2012-12-31,1,WHO Annual Cholera Report (UID: 315),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
17,AFR::GAB,2013-01-01,2013-12-31,,0,,,2013-12-31,1,WHO Annual Cholera Report (UID: 315),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
18,AFR::GAB,2014-01-01,2014-12-31,,0,,,2014-12-31,1,WHO Annual Cholera Report (UID: 315),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
