Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
1,AFR::MLI::ML-1,2005-06-21,2005-07-05,14,,110,,2005-07-05,6,JHU Cholera Database (UID: 917),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 14 deaths",JHU
2,AFR::MLI,1970-01-01,1970-12-31,201,2665,,7.5,1970-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2665 cases, 201 deaths",JHU
3,AFR::MLI,1971-01-01,1971-12-31,1321,4792,,27.6,1971-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4792 cases, 1321 deaths",JHU
4,AFR::MLI,1972-01-01,1972-12-31,0,2,,0.0,1972-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU
5,AFR::MLI,1973-01-01,1973-12-31,32,219,,14.6,1973-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 219 cases, 32 deaths",JHU
6,AFR::MLI,1974-01-01,1974-12-31,21,130,,16.2,1974-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 130 cases, 21 deaths",JHU
7,AFR::MLI,1984-01-01,1984-12-31,406,1795,,22.6,1984-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1795 cases, 406 deaths",JHU
8,AFR::MLI,1985-01-01,1985-12-31,838,3759,,22.3,1985-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3759 cases, 838 deaths",JHU
9,AFR::MLI,1986-01-01,1986-12-31,151,1916,,7.9,1986-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1916 cases, 151 deaths",JHU
10,AFR::MLI,1987-01-01,1987-12-31,84,352,,23.9,1987-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 352 cases, 84 deaths",JHU
11,AFR::MLI,1995-01-01,1995-12-31,231,2191,,10.5,1995-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2191 cases, 231 deaths",JHU
12,AFR::MLI,1996-01-01,1996-12-31,761,5723,,13.3,1996-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5723 cases, 761 deaths",JHU
13,AFR::MLI,1997-01-01,1997-12-31,3,6,,50.0,1997-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 3 deaths",JHU
14,AFR::MLI,1999-01-01,1999-12-31,3,6,,50.0,1999-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 3 deaths",JHU
15,AFR::MLI,2000-01-01,2000-12-31,51,1885,,2.7,2000-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1885 cases, 51 deaths",JHU
16,AFR::MLI,2001-01-01,2001-12-31,9,67,,13.4,2001-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 67 cases, 9 deaths",JHU
17,AFR::MLI,2002-01-01,2002-12-31,2,18,,11.1,2002-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 18 cases, 2 deaths",JHU
18,AFR::MLI,2003-01-01,2003-12-31,119,1455,,8.2,2003-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1455 cases, 119 deaths",JHU
19,AFR::MLI,2004-01-01,2004-12-31,205,2839,,7.2,2004-12-31,8,WHO Annual Cholera Report (UID: 325),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2839 cases, 205 deaths",JHU
