Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
1,AFR::UGA::Busia,2015-10-29,2015-10-29,,1.0,,,2015-10-29,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1 cases",JHU
2,AFR::UGA::Busia,2015-10-30,2015-10-30,,1.0,,,2015-10-30,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 1 cases",JHU
3,AFR::UGA::Busia,2015-10-31,2015-10-31,,0.0,,,2015-10-31,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases",JHU
4,AFR::UGA::Busia,2015-11-01,2015-11-01,,0.0,,,2015-11-01,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases",JHU
5,AFR::UGA::Busia,2015-11-02,2015-11-02,,0.0,,,2015-11-02,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases",JHU
6,AFR::UGA::Busia,2015-11-03,2015-11-03,1.0,2.0,,50.0,2015-11-03,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 2 cases, 1 deaths",JHU
7,AFR::UGA::Busia,2015-11-04,2015-11-04,,3.0,,,2015-11-04,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 3 cases",JHU
8,AFR::UGA::Busia,2015-11-05,2015-11-05,,4.0,,,2015-11-05,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 4 cases",JHU
9,AFR::UGA::Busia,2015-11-06,2015-11-06,,4.0,,,2015-11-06,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 4 cases",JHU
10,AFR::UGA::Busia,2015-11-07,2015-11-07,,12.0,,,2015-11-07,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 12 cases",JHU
11,AFR::UGA::Busia,2015-11-08,2015-11-08,,0.0,,,2015-11-08,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases",JHU
12,AFR::UGA::Busia,2015-11-09,2015-11-09,,7.0,,,2015-11-09,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 7 cases",JHU
13,AFR::UGA::Busia,2015-11-10,2015-11-10,,8.0,,,2015-11-10,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 8 cases",JHU
14,AFR::UGA::Busia,2015-11-11,2015-11-11,,5.0,,,2015-11-11,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 5 cases",JHU
15,AFR::UGA::Busia,2015-11-12,2015-11-12,,6.0,,,2015-11-12,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 6 cases",JHU
16,AFR::UGA::Busia,2015-11-13,2015-11-13,,4.0,,,2015-11-13,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 4 cases",JHU
17,AFR::UGA::Busia,2015-11-14,2015-11-14,,3.0,,,2015-11-14,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 3 cases",JHU
18,AFR::UGA::Busia,2015-11-15,2015-11-15,,0.0,,,2015-11-15,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases",JHU
19,AFR::UGA::Busia,2015-11-16,2015-11-16,,0.0,,,2015-11-16,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases",JHU
20,AFR::UGA::Busia,2015-11-17,2015-11-17,,14.0,,,2015-11-17,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 14 cases",JHU
21,AFR::UGA::Busia,2015-11-18,2015-11-18,,0.0,,,2015-11-18,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 0 cases",JHU
22,AFR::UGA::Busia,2015-11-19,2015-11-19,,4.0,,,2015-11-19,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 4 cases",JHU
23,AFR::UGA::Busia,2015-11-20,2015-11-20,,4.0,,,2015-11-20,2,JHU Cholera Database (UID: 4900),0.95,"Converted from JHU database. Primary: False, Phantom: False - JHU reported 4 cases",JHU
