Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
1,AFR::GMB,2021-01-01,2021-12-31,,3,0,,2021-12-31,2,JHU Cholera Database (UID: 21392),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases",JHU
2,AFR::GMB,1985-01-01,1985-12-31,0,2,,0.0,1985-12-31,3,WHO Annual Cholera Report (UID: 318),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU
3,AFR::GMB,1994-01-01,1994-12-31,0,1,,0.0,1994-12-31,3,WHO Annual Cholera Report (UID: 318),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU
4,AFR::GMB,1995-01-01,1995-12-31,0,15,,0.0,1995-12-31,3,WHO Annual Cholera Report (UID: 318),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 15 cases, 0 deaths",JHU
5,AFR::GMB,1996-01-01,1996-12-31,0,7,,0.0,1996-12-31,3,WHO Annual Cholera Report (UID: 318),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases, 0 deaths",JHU
6,AFR::GMB,2005-01-01,2005-12-31,13,214,,6.1,2005-12-31,3,WHO Annual Cholera Report (UID: 318),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 214 cases, 13 deaths",JHU
7,AFR::GMB,2006-01-01,2006-12-31,0,0,,,2006-12-31,3,WHO Annual Cholera Report (UID: 318),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
8,AFR::GMB,2007-01-01,2007-12-31,1,12,,8.3,2007-12-31,3,WHO Annual Cholera Report (UID: 318),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 12 cases, 1 deaths",JHU
9,AFR::GMB,2008-01-01,2008-12-31,0,1,,0.0,2008-12-31,3,WHO Annual Cholera Report (UID: 318),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU
10,AFR::GMB,2015-01-01,2015-12-31,,0,,,2015-12-31,3,WHO Annual Cholera Report (UID: 318),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
11,AFR::GMB,2011-01-01,2011-12-31,,0,,,2011-12-31,3,WHO Annual Cholera Report (UID: 318),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
12,AFR::GMB,2012-01-01,2012-12-31,,0,,,2012-12-31,3,WHO Annual Cholera Report (UID: 318),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
13,AFR::GMB,2013-01-01,2013-12-31,,0,,,2013-12-31,3,WHO Annual Cholera Report (UID: 318),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
14,AFR::GMB,2014-01-01,2014-12-31,,0,,,2014-12-31,3,WHO Annual Cholera Report (UID: 318),0.7,"Converted from JHU database. Primary: True, Phantom: True - JHU reported 0 cases - Zero transmission period validated by JHU",JHU
15,AFR::GMB,2023-01-01,2023-12-31,0,0,,,2023-12-31,3,WHO Annual Cholera Report (UID: 318),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
