Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
1,AFR::MRT,2014-12-29,2015-01-04,,0,,,2015-01-04,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
2,AFR::MRT,2015-01-05,2015-01-11,,0,,,2015-01-11,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
3,AFR::MRT,2015-01-12,2015-01-18,,0,,,2015-01-18,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
4,AFR::MRT,2015-01-19,2015-01-25,,0,,,2015-01-25,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
5,AFR::MRT,2015-01-26,2015-02-01,,0,,,2015-02-01,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
6,AFR::MRT,2015-02-02,2015-02-08,,0,,,2015-02-08,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
7,AFR::MRT,2015-02-09,2015-02-15,,0,,,2015-02-15,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
8,AFR::MRT,2015-02-16,2015-02-22,,0,,,2015-02-22,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
9,AFR::MRT,2015-02-23,2015-03-01,,0,,,2015-03-01,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
10,AFR::MRT,2015-03-02,2015-03-08,,0,,,2015-03-08,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
11,AFR::MRT,2015-03-09,2015-03-15,,0,,,2015-03-15,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
12,AFR::MRT,2015-03-16,2015-03-22,,0,,,2015-03-22,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
13,AFR::MRT,2015-03-23,2015-03-29,,0,,,2015-03-29,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
14,AFR::MRT,2015-03-30,2015-04-05,,0,,,2015-04-05,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
15,AFR::MRT,2015-04-06,2015-04-12,,0,,,2015-04-12,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
16,AFR::MRT,2015-04-13,2015-04-19,,0,,,2015-04-19,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
17,AFR::MRT,2015-04-20,2015-04-26,,0,,,2015-04-26,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
18,AFR::MRT,2015-04-27,2015-05-03,,0,,,2015-05-03,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
19,AFR::MRT,2015-05-04,2015-05-10,,0,,,2015-05-10,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
20,AFR::MRT,2015-05-11,2015-05-17,,0,,,2015-05-17,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
21,AFR::MRT,2015-05-18,2015-05-24,,0,,,2015-05-24,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
22,AFR::MRT,2015-05-25,2015-05-31,,0,,,2015-05-31,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
23,AFR::MRT,2015-06-01,2015-06-07,,0,,,2015-06-07,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
24,AFR::MRT,2015-06-08,2015-06-14,,0,,,2015-06-14,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
25,AFR::MRT,2015-06-15,2015-06-21,,0,,,2015-06-21,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
26,AFR::MRT,2015-06-22,2015-06-28,,0,,,2015-06-28,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
27,AFR::MRT,2015-06-29,2015-07-05,,0,,,2015-07-05,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
28,AFR::MRT,2015-07-06,2015-07-12,,0,,,2015-07-12,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
29,AFR::MRT,2015-07-13,2015-07-19,,0,,,2015-07-19,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
30,AFR::MRT,2015-07-20,2015-07-26,,0,,,2015-07-26,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
31,AFR::MRT,2015-07-27,2015-08-02,,0,,,2015-08-02,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
32,AFR::MRT,2015-08-03,2015-08-09,,0,,,2015-08-09,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
33,AFR::MRT,2015-08-10,2015-08-16,,0,,,2015-08-16,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
34,AFR::MRT,2015-08-17,2015-08-23,,0,,,2015-08-23,1,UNICEF Country Programme Report (UID: 5114),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU
