Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database
1,AFR::TZA::Mainland,2017-10-09,2017-10-15,1,120,,0.8,2017-10-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 120 cases, 1 deaths",JHU
2,AFR::TZA::Mainland,2017-10-02,2017-10-08,1,153,,0.7,2017-10-08,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 153 cases, 1 deaths",JHU
3,AFR::TZA::Mainland::Songwe,2017-10-09,2017-10-15,,101,,,2017-10-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 101 cases",JHU
4,AFR::TZA::Mainland::Mbeya::Chunya,2017-10-09,2017-10-15,,14,,,2017-10-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 14 cases",JHU
5,AFR::TZA::Mainland::Mbeya::Mbeya Urban,2017-10-09,2017-10-15,,3,,,2017-10-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases",JHU
6,AFR::TZA::Mainland::Mbeya,2017-10-09,2017-10-15,,1,,,2017-10-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases",JHU
7,AFR::TZA::Tanga::Mkinga,2017-10-09,2017-10-15,1,1,,100.0,2017-10-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 1 deaths",JHU
8,AFR::TZA::Zanzibar,2017-07-10,2017-10-15,0,0,,,2017-10-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU
9,AFR::TZA::Mainland,2017-01-01,2017-10-15,54,3467,,1.6,2017-10-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3467 cases, 54 deaths",JHU
10,AFR::TZA::Zanzibar,2017-01-01,2017-10-15,4,358,,1.1,2017-10-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 358 cases, 4 deaths",JHU
11,AFR::TZA::Mainland,2015-08-17,2015-08-23,,360,,,2015-08-23,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 360 cases",JHU
12,AFR::TZA::Mainland,2015-08-24,2015-08-30,,437,,,2015-08-30,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 437 cases",JHU
13,AFR::TZA::Mainland,2015-08-31,2015-09-06,,424,,,2015-09-06,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 424 cases",JHU
14,AFR::TZA::Mainland,2015-09-07,2015-09-13,,353,,,2015-09-13,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 353 cases",JHU
15,AFR::TZA::Mainland,2015-09-14,2015-09-20,,661,,,2015-09-20,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 661 cases",JHU
16,AFR::TZA::Mainland,2015-09-21,2015-09-27,,655,,,2015-09-27,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 655 cases",JHU
17,AFR::TZA::Mainland,2015-09-28,2015-10-04,,739,,,2015-10-04,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 739 cases",JHU
18,AFR::TZA::Mainland,2015-10-05,2015-10-11,,694,,,2015-10-11,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 694 cases",JHU
19,AFR::TZA::Mainland,2015-10-12,2015-10-18,,597,,,2015-10-18,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 597 cases",JHU
20,AFR::TZA::Mainland,2015-10-19,2015-10-25,,1317,,,2015-10-25,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1317 cases",JHU
21,AFR::TZA::Mainland,2015-10-26,2015-11-01,,1002,,,2015-11-01,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1002 cases",JHU
22,AFR::TZA::Mainland,2015-11-02,2015-11-08,,681,,,2015-11-08,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 681 cases",JHU
23,AFR::TZA::Mainland,2015-11-09,2015-11-15,,623,,,2015-11-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 623 cases",JHU
24,AFR::TZA::Mainland,2015-11-16,2015-11-22,,494,,,2015-11-22,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 494 cases",JHU
25,AFR::TZA::Mainland,2015-11-23,2015-11-29,,559,,,2015-11-29,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 559 cases",JHU
26,AFR::TZA::Mainland,2015-11-30,2015-12-06,,668,,,2015-12-06,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 668 cases",JHU
27,AFR::TZA::Mainland,2015-12-07,2015-12-13,,758,,,2015-12-13,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 758 cases",JHU
28,AFR::TZA::Mainland,2015-12-14,2015-12-20,,494,,,2015-12-20,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 494 cases",JHU
29,AFR::TZA::Mainland,2015-12-21,2015-12-27,,584,,,2015-12-27,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 584 cases",JHU
30,AFR::TZA::Mainland,2015-12-28,2016-01-03,,610,,,2016-01-03,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 610 cases",JHU
31,AFR::TZA::Mainland,2016-01-04,2016-01-10,,565,,,2016-01-10,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 565 cases",JHU
32,AFR::TZA::Mainland,2016-01-11,2016-01-17,,475,,,2016-01-17,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 475 cases",JHU
33,AFR::TZA::Mainland,2016-01-18,2016-01-24,,456,,,2016-01-24,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 456 cases",JHU
34,AFR::TZA::Mainland,2016-01-25,2016-01-31,,250,,,2016-01-31,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 250 cases",JHU
35,AFR::TZA::Mainland,2016-02-01,2016-02-07,,514,,,2016-02-07,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 514 cases",JHU
36,AFR::TZA::Mainland,2016-02-08,2016-02-14,,501,,,2016-02-14,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 501 cases",JHU
37,AFR::TZA::Mainland,2016-02-15,2016-02-21,,456,,,2016-02-21,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 456 cases",JHU
38,AFR::TZA::Mainland,2016-02-22,2016-02-28,,539,,,2016-02-28,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 539 cases",JHU
39,AFR::TZA::Mainland,2016-02-29,2016-03-06,,751,,,2016-03-06,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 751 cases",JHU
40,AFR::TZA::Mainland,2016-03-07,2016-03-13,,732,,,2016-03-13,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 732 cases",JHU
41,AFR::TZA::Mainland,2016-03-14,2016-03-20,,681,,,2016-03-20,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 681 cases",JHU
42,AFR::TZA::Mainland,2016-03-21,2016-03-27,,527,,,2016-03-27,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 527 cases",JHU
43,AFR::TZA::Mainland,2016-03-28,2016-04-03,,366,,,2016-04-03,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 366 cases",JHU
44,AFR::TZA::Mainland,2016-04-04,2016-04-10,,206,,,2016-04-10,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 206 cases",JHU
45,AFR::TZA::Mainland,2016-04-11,2016-04-17,,141,,,2016-04-17,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 141 cases",JHU
46,AFR::TZA::Mainland,2016-04-18,2016-04-24,,96,,,2016-04-24,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 96 cases",JHU
47,AFR::TZA::Mainland,2016-04-25,2016-05-01,,128,,,2016-05-01,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 128 cases",JHU
48,AFR::TZA::Mainland,2016-05-02,2016-05-08,,206,,,2016-05-08,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 206 cases",JHU
49,AFR::TZA::Mainland,2016-05-09,2016-05-15,,109,,,2016-05-15,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 109 cases",JHU
50,AFR::TZA::Mainland,2016-05-16,2016-05-22,,58,,,2016-05-22,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 58 cases",JHU
51,AFR::TZA::Mainland,2016-05-23,2016-05-29,,58,,,2016-05-29,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 58 cases",JHU
52,AFR::TZA::Mainland,2016-05-30,2016-06-05,,77,,,2016-06-05,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 77 cases",JHU
53,AFR::TZA::Mainland,2016-06-06,2016-06-12,,39,,,2016-06-12,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 39 cases",JHU
54,AFR::TZA::Mainland,2016-06-13,2016-06-19,,45,,,2016-06-19,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 45 cases",JHU
55,AFR::TZA::Mainland,2016-06-20,2016-06-26,,19,,,2016-06-26,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 19 cases",JHU
56,AFR::TZA::Mainland,2016-06-27,2016-07-03,,32,,,2016-07-03,58,WHO AFRO Surveillance Report (UID: 20689),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 32 cases",JHU
